iso,id_centro,nombre_centro,geocoded_lat,geocoded_lon,geocode_source,geocode_precision,arcgis_score,geocode_query,geocode_distance_km,target_type,original_lat,original_lon,geocoded_in_adm1,geocoded_in_adm2,geo_adm1_check,geo_adm2_check,original_in_adm1,original_in_adm2,orig_adm1_check,orig_adm2_check,acceptance
COL,219418000394,ESCUELA SAN FRANCISCO ADENTRO,2.8454,-77.24791,arcgis,uncertain,81.18,"C SAN FRANISCO ADENTRO FINC SAN FRANCISCO ADENTRO CP SAN FRANXSICO ADENTRO, López de Micay, Cauca, Colombia",43.05309070082646,compare,3.09583,-77.5436,Cauca,López de Micay,MATCH,MATCH,Cauca,López de Micay,MATCH,MATCH,FLAG
COL,219418000416,SEDE LA CONCEPCIÓN,3.0,-77.25,arcgis,uncertain,87.78,"C CONCEPCION, López de Micay, Cauca, Colombia",34.297934810377185,compare,3.09583,-77.5436,Cauca,López de Micay,MATCH,MATCH,Cauca,López de Micay,MATCH,MATCH,FLAG
COL,219418000424,ESCUELA INTEGRADA EL TRUENO,3.0,-77.25,arcgis,uncertain,89.41,"C EL TRUENO, López de Micay, Cauca, Colombia",35.64658622493061,compare,3.04167,-77.5683,Cauca,López de Micay,MATCH,MATCH,Cauca,López de Micay,MATCH,MATCH,FLAG
COL,219418001226,AGUA CLARA GOLONDRO SEDE PRINCIPAL,2.8454,-77.24791,arcgis,uncertain,81.18,"C AGUA CLARA GOLONDRO FINC AGUA CLARA GOLONDRO CP CORREGIMIENTO, López de Micay, Cauca, Colombia",44.616930744348856,compare,3.132222222,-77.52888889,Cauca,López de Micay,MATCH,MATCH,Cauca,López de Micay,MATCH,MATCH,FLAG
COL,219418001315,ESCUELA RURAL MIXTA LA CAPILLA,3.0,-77.25,arcgis,uncertain,87.03,"VDA LA CAPILLA, López de Micay, Cauca, Colombia",40.45637394603134,compare,3.048333333,-77.61111111,Cauca,López de Micay,MATCH,MATCH,Cauca,López de Micay,MATCH,MATCH,FLAG
COL,219418800021,SEDE CHAVIRRUT,3.0,-77.25,arcgis,uncertain,87.03,"VDA CHAVIRRUT, López de Micay, Cauca, Colombia",0.0,compare,3.0,-77.25,Cauca,López de Micay,MATCH,MATCH,Cauca,López de Micay,MATCH,MATCH,FLAG
COL,219001004532,SEDE LA LAJA,2.50669,-76.65393,arcgis,street,95.86,"VDA LA LAJA, Popayán, Cauca, Colombia",,fill,,,Cauca,Popayán,MATCH,MATCH,,,NO_DATA,NO_DATA,ACCEPT
COL,219001004761,INSTITUCION EDUCATIVA INDIGENA INTERCULTURAL PACHA MAMA,2.428863981007,-76.608620917708,arcgis,street,98.41,"KR 3 21 118 BR CALICANTO, Popayán, Cauca, Colombia",,fill,,,Cauca,Popayán,MATCH,MATCH,,,NO_DATA,NO_DATA,ACCEPT
COL,219022000049,ESCUELA RURAL MIXTA HIGUERILLOS,1.912704398467,-76.834792297506,arcgis,uncertain,84.0,"VDA HIGUERILLOS, Almaguer, Cauca, Colombia",70.6272922672238,compare,1.83839,-76.20365,Cauca,Almaguer,MATCH,MATCH,Huila,San Agustín,MISMATCH,MISMATCH,FLAG
COL,219022000235,ESCUELA RURAL MIXTA CASABLANCA,2.50557,-76.86355,arcgis,uncertain,86.19,"VDA CASABLANCA, Almaguer, Cauca, Colombia",89.463896092009,compare,1.90623,-76.32638,Cauca,El Tambo,MATCH,MISMATCH,Huila,San Agustín,MISMATCH,MISMATCH,FLAG
COL,219022000260,ESCUELA RURAL MIXTA SAUJI,1.93144,-76.85789,arcgis,centroid,93.34,"C SAUJI CAS SAUJI, Almaguer, Cauca, Colombia",36.11034147295029,compare,1.87228,-76.5384,Cauca,Almaguer,MATCH,MATCH,Huila,San Agustín,MISMATCH,MISMATCH,FLAG
COL,215322000100,ESCUELA ROSALES,5.014207455297,-73.486495887732,arcgis,uncertain,87.5,"VDA ROSALES, Guateque, Boyacá, Colombia",3.6978270431420994,compare,4.994722,-73.459444,Boyacá,Guateque,MATCH,MATCH,Boyacá,Guateque,MATCH,MATCH,FLAG
COL,215322000142,ESCUELA GUANZA ARRIBA,5.014207455297,-73.486495887732,arcgis,uncertain,83.78,"VDA GAUNZA ARRIBA, Guateque, Boyacá, Colombia",3.6978270431420994,compare,4.994722,-73.459444,Boyacá,Guateque,MATCH,MATCH,Boyacá,Guateque,MATCH,MATCH,FLAG
COL,215442000383,ESCUELA BELLA UNIÓN,5.570146465362,-74.02182184051,arcgis,uncertain,80.0,"VDA ESCUELA FINC BELLA UNION, Maripí, Boyacá, Colombia",102.50966198689211,compare,4.97278,-73.31667,Boyacá,Maripí,MATCH,MATCH,Boyacá,Macanal,MATCH,MISMATCH,FLAG
COL,215442000413,INSTITUCIÓN EDUCATIVA ZULIA SEDE CANANCEPI,5.61509,-74.04474,arcgis,uncertain,81.18,"VDA VEREDA INSPECCIÓN DE ZULIA CENTRO POBLADO, Maripí, Boyacá, Colombia",4.355737539330148,compare,5.583914,-74.068571,Boyacá,Maripí,MATCH,MATCH,Boyacá,Maripí,MATCH,MATCH,FLAG
COL,215632000631,ESCUELA RESGUARDO BAJO,5.7098,-73.78778,arcgis,street,95.75,"VDA RESGUARDO, Saboyá, Boyacá, Colombia",12.099788371442743,compare,5.64,-73.703889,Boyacá,Saboyá,MATCH,MATCH,Boyacá,Saboyá,MATCH,MATCH,KEEP_ORIGINAL
COL,215507000726,ESCUELA SABRIPA NUEVA,5.62474,-74.24749,arcgis,uncertain,85.8,"VDA SABRIPA FINC LA NUEVA, Otanche, Boyacá, Colombia",8.071892164024137,compare,5.65704499,-74.18216578,Boyacá,Quípama,MATCH,MISMATCH,Boyacá,Otanche,MATCH,MATCH,FLAG
COL,215507000785,ESCUELA EL OASIS,5.747289023068,-74.196173778474,arcgis,uncertain,88.97,"VDA OASIS, Otanche, Boyacá, Colombia",9.898919539029857,compare,5.659444,-74.181667,Boyacá,Otanche,MATCH,MATCH,Boyacá,Otanche,MATCH,MATCH,FLAG
COL,215507000858,ESCUELA LA Y,5.747289023068,-74.196173778474,arcgis,centroid,90.0,"VDA LA YE, Otanche, Boyacá, Colombia",7.69242925791424,compare,5.802508,-74.23806,Boyacá,Otanche,MATCH,MATCH,Boyacá,Otanche,MATCH,MATCH,KEEP_ORIGINAL
COL,215572000351,ESCUELA MORROCALIENTE,6.22109,-74.56348,arcgis,uncertain,82.0,"C VASCONIA VDA MORROCALIENTE VIA PUERTO BOYACA VEREDA PTO SERVIEZ, Puerto Boyacá, Boyacá, Colombia",27.3874068675952,compare,5.976389,-74.591667,Boyacá,Puerto Boyacá,MATCH,MATCH,Boyacá,Puerto Boyacá,MATCH,MATCH,FLAG
COL,215572000636,ESCUELA DOS QUEBRADAS,6.02609,-74.38087,arcgis,street,100.0,"VDA DOSQUEBRADAS, Puerto Boyacá, Boyacá, Colombia",23.957243461192185,compare,5.976389,-74.591667,Boyacá,Puerto Boyacá,MATCH,MATCH,Boyacá,Puerto Boyacá,MATCH,MATCH,KEEP_ORIGINAL
COL,215572000725,ESCUELA ALTO GUAGUAQUI,5.78413,-74.40139,arcgis,street,97.07,"VDA PUERTO PINEDA, Puerto Boyacá, Boyacá, Colombia",29.999726590535936,compare,5.976389,-74.591667,Boyacá,Puerto Boyacá,MATCH,MATCH,Boyacá,Puerto Boyacá,MATCH,MATCH,KEEP_ORIGINAL
COL,217653000773,ESCUELA RURAL EL CEDRITO,8.63491,-76.56632,arcgis,uncertain,82.17,"VDA VEREDA EL CEDRITO, Salamina, Caldas, Colombia",402.53344692040184,compare,5.10944,-75.73806,Antioquia,San Juan de Urabá,MISMATCH,MISMATCH,Caldas,Risaralda,MATCH,MISMATCH,REJECT
COL,217653001087,SEDE EL CARRETERO,5.37052567043,-75.409023420475,arcgis,uncertain,80.0,"VDA KILOMETRO 7 VIA A MANIZALES, Salamina, Caldas, Colombia",46.5862417654099,compare,5.10944,-75.73806,Caldas,Salamina,MATCH,MATCH,Caldas,Risaralda,MATCH,MISMATCH,FLAG
COL,217867000193,ESCUELA RURAL LA GUAYANA,5.48141,-74.89079,arcgis,street,99.99,"VDA LA GUAYANA, Victoria, Caldas, Colombia",1.021987248807127,compare,5.472222,-74.890556,Caldas,Victoria,MATCH,MATCH,Caldas,Victoria,MATCH,MATCH,KEEP_ORIGINAL
COL,205490000292,ESCUELA RURAL SEMANA SANTA,8.376210455221,-76.556158407057,arcgis,uncertain,88.05,"VDA SEMANA SANTA ABAJO, Necoclí, Antioquia, Colombia",18.29848502393706,compare,8.49306,-76.6733,Antioquia,Turbo,MATCH,MISMATCH,Antioquia,Necoclí,MATCH,MATCH,FLAG
COL,205490000314,CENTRO EDUCATIVO RURAL MARIMONDA,8.42321,-76.78497,arcgis,uncertain,86.67,"VDA MARIMONDA, Necoclí, Antioquia, Colombia",14.531872368009532,compare,8.49306,-76.6733,Antioquia,Necoclí,MATCH,MATCH,Antioquia,Necoclí,MATCH,MATCH,FLAG
COL,205490000373,ESCUELA RURAL ALMACIGO ARRIBA,8.5492,-76.74376,arcgis,uncertain,86.44,"VDA ALMACIGO ARRIBA, Necoclí, Antioquia, Colombia",9.950119355151953,compare,8.49306,-76.6733,Antioquia,Necoclí,MATCH,MATCH,Antioquia,Necoclí,MATCH,MATCH,FLAG
COL,205490000748,CENTRO EDUCATIVO RURAL EL INDIO,7.355,-75.65145,arcgis,centroid,90.85,"VDA EL INDIO, Necoclí, Antioquia, Colombia",0.0,compare,7.355,-75.65145,Antioquia,Ituango,MATCH,MISMATCH,Antioquia,Ituango,MATCH,MISMATCH,FLAG
COL,205490000853,ESCUELA RURAL MULATICO PALESTINA,8.51667,-76.66667,arcgis,uncertain,88.44,"VDA MULATICOS PALESTINA, Necoclí, Antioquia, Colombia",10.077178720478303,compare,8.51778,-76.7583,Antioquia,Necoclí,MATCH,MATCH,Antioquia,Necoclí,MATCH,MATCH,FLAG
COL,219212000762,ESCUELA RURAL MIXTA LA ESTHER,3.06813,-76.19021,arcgis,uncertain,87.94,"C LOS ANDES VDA LA ESTHER, Corinto, Cauca, Colombia",8.135131915294647,compare,3.126621592,-76.23422046,Cauca,Corinto,MATCH,MATCH,Cauca,Corinto,MATCH,MATCH,FLAG
COL,219212000801,ESCUELA RURAL MIXTA EL MIRADOR,3.06813,-76.19021,arcgis,uncertain,87.21,"C LOS ANDES VDA PALO NEGRO, Corinto, Cauca, Colombia",8.132468254472839,compare,3.126564173,-76.23425701,Cauca,Corinto,MATCH,MATCH,Cauca,Corinto,MATCH,MATCH,FLAG
COL,219318001342,ESCUELA TEMUEY,2.69663,-75.96248,arcgis,uncertain,86.08,"C TEMUEY VDA VEREDA, Guapi, Cauca, Colombia",214.3439022457056,compare,2.57472,-77.8883,Cauca,Páez,MATCH,MISMATCH,Cauca,Guapi,MATCH,MATCH,FLAG
COL,219318001768,ESCUELA NUEVA LAS PALMAS,8.60332,-76.26692,arcgis,uncertain,81.74,"VDA LAS PARCELAS BONANZA, Guapi, Cauca, Colombia",693.926566354289,compare,2.57472,-77.8883,Antioquia,Arboletes,MISMATCH,MISMATCH,Cauca,Guapi,MATCH,MATCH,REJECT
COL,219392000439,EL PORVENIR SEDE PRINCIPAL,2.19473,-76.75394,arcgis,street,100.0,"VDA LA CUCHILLA, La Sierra, Cauca, Colombia",1.512574783020805,compare,2.182433,-76.75976,Cauca,La Sierra,MATCH,MATCH,Cauca,La Sierra,MATCH,MATCH,KEEP_ORIGINAL
COL,219392000510,SEDE EL RETIRO,2.28642,-76.7996,arcgis,uncertain,89.1,"VDA EL RETIRO, La Sierra, Cauca, Colombia",12.142186733646088,compare,2.183031,-76.764434,Cauca,Rosas,MATCH,MISMATCH,Cauca,La Sierra,MATCH,MATCH,FLAG
COL,219392000587,SEDE EDUCATIVA LAS DELICIAS,2.92417,-76.58913,arcgis,uncertain,89.95,"VDA LAS DELICIAS, La Sierra, Cauca, Colombia",84.63018955892309,compare,2.182426,-76.759845,Cauca,Buenos Aires,MATCH,MISMATCH,Cauca,La Sierra,MATCH,MATCH,FLAG
COL,219392000668,SEDEEDUCATIVA LOMA GRANDE,1.8533,-76.78205,arcgis,uncertain,89.68,"VDA LOMA GRANDE, La Sierra, Cauca, Colombia",36.68023388661271,compare,2.182426,-76.759845,Cauca,San Sebastián,MATCH,MISMATCH,Cauca,La Sierra,MATCH,MATCH,FLAG
COL,219392001133,SEDE SAN ANDRES,2.6363285,-76.0460142,arcgis,uncertain,85.8,"VDA SAN ANDRES, La Sierra, Cauca, Colombia",94.00296757324016,compare,2.182428,-76.759849,Cauca,Inzá,MATCH,MISMATCH,Cauca,La Sierra,MATCH,MATCH,FLAG
COL,219397000160,ESCUELA RURAL MIXTA EL TABLON,2.0008326,-76.7788506,arcgis,uncertain,80.0,"C ARBLEA FINC VEREDA NUEVA ARGELIA, La Vega, Cauca, Colombia",9.398223427158763,compare,2.060413889,-76.83883611,Cauca,La Vega,MATCH,MATCH,Cauca,La Vega,MATCH,MATCH,FLAG
COL,219397000186,ESCUELA RURAL MIXTA GUAYABAL,2.46238,-76.72528,arcgis,centroid,91.08,"VDA GUAYABAL, La Vega, Cauca, Colombia",38.22568085998958,compare,2.122305683,-76.77560468,Cauca,Timbío,MATCH,MISMATCH,Cauca,La Vega,MATCH,MATCH,KEEP_ORIGINAL
COL,152506000178,ESCUELA URBANA DE NIÑOS,1.2253219,-77.2730615,arcgis,uncertain,83.16,"CL NIÑO JESUS DE PRAGA 00 00 BR SECTOR, Ospina, Nariño, Colombia",144.8001879810933,compare,2.11167,-78.2275,Nariño,Pasto,MATCH,MISMATCH,Nariño,Olaya Herrera,MATCH,MISMATCH,FLAG
COL,152560000230,ESCUELA URBANA NIÑO JESUS DE PRAGA,0.8185,-77.51921,arcgis,centroid,92.0,"KR 4 2 61 BR SAN FRANCISCO, Potosí, Nariño, Colombia",87.7817556492537,compare,1.60528,-77.45444,Nariño,Potosí,MATCH,MATCH,Nariño,Policarpa,MATCH,MISMATCH,FLAG
COL,205042800008,SEDE SABANETA,6.54792,-75.92357,arcgis,street,97.45,"VDA SAN CARLOS, Santa Fé de Antioquia, Antioquia, Colombia",,fill,,,Antioquia,Santa Fé de Antioquia,MATCH,MATCH,,,NO_DATA,NO_DATA,ACCEPT
COL,154001004376,COLEGIO HERMOGENES MAZA,7.895132994763,-72.481246331645,arcgis,centroid,92.25,"CL 10 AN 7 E 134 BR GUAIMARAL, Cúcuta, Norte de Santander, Colombia",2.2650656829646207,compare,7.909945734,-72.49536356,Norte de Santander,San José de Cúcuta,MATCH,MISMATCH,Norte de Santander,San José de Cúcuta,MATCH,MISMATCH,FLAG
COL,205051002726,ESCUELA RURAL EL CEDRO,8.63467,-76.4933,arcgis,uncertain,89.44,"C TRINIDAD VDA EL CEDRO, Arboletes, Antioquia, Colombia",10.234187189255152,compare,8.60167,-76.4064,Antioquia,Arboletes,MATCH,MATCH,Antioquia,Arboletes,MATCH,MATCH,FLAG
COL,205051008031,CENTRO EDUCATIVO RURAL LA ROSITA,8.61209754661,-76.410810560364,arcgis,uncertain,88.11,"VDA LA ROSITA, Arboletes, Antioquia, Colombia",1.2568032236383087,compare,8.60167,-76.4064,Antioquia,Arboletes,MATCH,MATCH,Antioquia,Arboletes,MATCH,MATCH,FLAG
COL,205051008180,NUEVO HORIZONTE,8.52088,-76.44472,arcgis,street,100.0,"VDA CAMPANITO, Arboletes, Antioquia, Colombia",0.0,compare,8.52088,-76.44472,Antioquia,Arboletes,MATCH,MATCH,Antioquia,Arboletes,MATCH,MATCH,KEEP_ORIGINAL
COL,215212000171,ESCUELA GUAYABAL,5.67667,-73.9264,arcgis,uncertain,84.86,"VDA GUAYABAL FINC GUAYABAL, Coper, Boyacá, Colombia",30.539247215057806,compare,5.416944,-74.016111,Boyacá,Briceño,MATCH,MISMATCH,Boyacá,Coper,MATCH,MATCH,FLAG
COL,215212000252,ESCUELA PEDRO GOMEZ,5.443426386882,-74.029595685062,arcgis,uncertain,83.75,"CAS PEDRO GOMEZ, Coper, Boyacá, Colombia",3.3014317303504175,compare,5.416944,-74.016111,Boyacá,Coper,MATCH,MATCH,Boyacá,Coper,MATCH,MATCH,FLAG
COL,215212000376,ESCUELA LIMONAL,5.529617,-73.3709392,arcgis,uncertain,88.44,"VDA RICAURTE, Coper, Boyacá, Colombia",74.90696415345957,compare,5.460833,-74.044167,Boyacá,Tunja,MATCH,MISMATCH,Boyacá,Coper,MATCH,MATCH,FLAG
COL,215212000392,ESCUELA SARVAPAJA,5.55943,-73.65303,arcgis,centroid,92.61,"VDA RESGUARDO, Coper, Boyacá, Colombia",44.658144465662375,compare,5.460833,-74.044167,Boyacá,Tinjacá,MATCH,MISMATCH,Boyacá,Coper,MATCH,MATCH,KEEP_ORIGINAL
COL,215204000090,ESCUELA EL ROSAL,5.73332,-73.33331,arcgis,uncertain,85.02,"VDA SANTA BARBARA VI EL ESPARTILLAR, Cómbita, Boyacá, Colombia",39.07185174441915,compare,5.38278,-73.30889,Boyacá,Cómbita,MATCH,MATCH,Boyacá,Ciénega,MATCH,MISMATCH,FLAG
COL,217013000131,CENTRO EDUCATIVO RIOARRIBA,5.63341,-75.39994,arcgis,street,95.36,"VDA RIOARRIBA, Aguadas, Caldas, Colombia",1.0274925560350003,compare,5.634444,-75.409167,Caldas,Aguadas,MATCH,MATCH,Caldas,Aguadas,MATCH,MATCH,KEEP_ORIGINAL
COL,217174000769,EL REPOSO,4.97719,-75.65336,arcgis,street,96.47,"CAS EL REPOSO, Chinchiná, Caldas, Colombia",0.0,compare,4.97719,-75.65336,Caldas,Chinchiná,MATCH,MATCH,Caldas,Chinchiná,MATCH,MATCH,KEEP_ORIGINAL
COL,217174000777,CRUCETAS,4.9843754,-75.6048006,arcgis,uncertain,87.06,"CAS CRUCETAS, Chinchiná, Caldas, Colombia",0.0,compare,4.9843754,-75.6048006,Caldas,Chinchiná,MATCH,MATCH,Caldas,Chinchiná,MATCH,MATCH,FLAG
COL,217272000254,ESCUELA RURAL ALTOMIRA,5.285964841061,-75.590080740232,arcgis,uncertain,87.43,"VDA ALTO MIRA, Filadelfia, Caldas, Colombia",0.0,compare,5.285964841061,-75.590080740232,Caldas,Filadelfia,MATCH,MATCH,Caldas,Filadelfia,MATCH,MATCH,FLAG
COL,215632000771,ESCUELA BARRANCO NEGRO,5.699273579899,-73.747958806508,arcgis,uncertain,80.0,"VDA IEJOSEMARIACORDOBA, Saboyá, Boyacá, Colombia",6.647693227532181,compare,5.656111,-73.706389,Boyacá,Saboyá,MATCH,MATCH,Boyacá,Saboyá,MATCH,MATCH,FLAG
COL,215664000055,SEDE CENTRAL LA AMISTAD,5.96472,-73.56583,arcgis,uncertain,85.15,"VDA MUÑOCES Y CAMACHOS, San José de Pare, Boyacá, Colombia",0.308360522372239,compare,5.965,-73.563056,Boyacá,San José de Pare,MATCH,MATCH,Boyacá,San José de Pare,MATCH,MATCH,FLAG
COL,215664000063,ESCUELA MACIEGAL,5.994284207524,-73.543904529479,arcgis,uncertain,81.6,"VDA MACIEGAL FINC MACIEGAL, San José de Pare, Boyacá, Colombia",3.8844498601748034,compare,5.965,-73.563056,Boyacá,San José de Pare,MATCH,MATCH,Boyacá,San José de Pare,MATCH,MATCH,FLAG
COL,215740000116,ESCUELA FIRAYA SUR,5.498870339195,-73.216165190792,arcgis,uncertain,86.29,"VDA FIRAYA SUR, Siachoque, Boyacá, Colombia",5.169108384228215,compare,5.493055556,-73.2625,Boyacá,Siachoque,MATCH,MATCH,Boyacá,Siachoque,MATCH,MATCH,FLAG
COL,215740000248,TOCAVITA ALTO,5.498870339195,-73.216165190792,arcgis,uncertain,84.21,"VDA TOCAVITA ALTO, Siachoque, Boyacá, Colombia",5.169108384228215,compare,5.493055556,-73.2625,Boyacá,Siachoque,MATCH,MATCH,Boyacá,Siachoque,MATCH,MATCH,FLAG
COL,215753000158,CENTRO EDUCATIVO LLANOGRANDE,5.61221,-73.96254,arcgis,centroid,92.0,"VDA LLANOGRANDE, Soatá, Boyacá, Colombia",78.6002893407614,compare,5.49306,-73.2625,Boyacá,Pauna,MATCH,MISMATCH,Boyacá,Siachoque,MATCH,MISMATCH,FLAG
COL,215776000058,ESCUELA ROA,5.6147,-73.59166,arcgis,street,100.0,"VDA ROA, Sutamarchán, Boyacá, Colombia",31.24584696008665,compare,5.50194,-73.33306,Boyacá,Sutamarchán,MATCH,MATCH,Boyacá,Soracá,MATCH,MISMATCH,FLAG
COL,215776000104,ESCUELA SANTO ECCEHOMO,5.69083,-73.62754,arcgis,centroid,91.2,"VDA SANTO ECCEHOMO, Sutamarchán, Boyacá, Colombia",38.77070887717437,compare,5.50194,-73.33306,Boyacá,Sutamarchán,MATCH,MATCH,Boyacá,Soracá,MATCH,MISMATCH,FLAG
COL,215776000171,ESCUELA CAÑON ALTO,5.641268446934,-73.621694462345,arcgis,centroid,90.3,"VDA CAÑON, Sutamarchán, Boyacá, Colombia",35.501827737845296,compare,5.50194,-73.33306,Boyacá,Sutamarchán,MATCH,MATCH,Boyacá,Soracá,MATCH,MISMATCH,FLAG
COL,215776000350,ESCUELA CAÑON BAJO,5.641268446934,-73.621694462345,arcgis,centroid,90.3,"VDA CAÑON, Sutamarchán, Boyacá, Colombia",35.501827737845296,compare,5.50194,-73.33306,Boyacá,Sutamarchán,MATCH,MATCH,Boyacá,Soracá,MATCH,MISMATCH,FLAG
COL,215778000098,ESCUELA IRZON,5.026825604345,-73.431853184563,arcgis,uncertain,89.68,"VDA IRZON, Sutatenza, Boyacá, Colombia",53.9509214602425,compare,5.50194,-73.33306,Boyacá,Sutatenza,MATCH,MATCH,Boyacá,Soracá,MATCH,MISMATCH,FLAG
COL,205368000460,CENTRO EDUCATIVO RURAL PATUDAL,5.770059528469,-75.765249845451,arcgis,uncertain,87.88,"VDA PATUDAL, Jericó, Antioquia, Colombia",0.07159381519976316,compare,5.76972,-75.7647,Antioquia,Jericó,MATCH,MATCH,Antioquia,Jericó,MATCH,MATCH,FLAG
COL,205368000664,CENTRO EDUCATIVO RURAL LOS BAÑOS,6.3433127,-75.559212,arcgis,uncertain,88.2,"VDA LA SELVA, Jericó, Antioquia, Colombia",67.7069807621481,compare,5.76972,-75.7647,Antioquia,Bello,MATCH,MISMATCH,Antioquia,Jericó,MATCH,MATCH,FLAG
COL,205368000770,CENTRO EDUCATIVO RURAL LA TRAVIEZA,5.770059528469,-75.765249845451,arcgis,uncertain,85.56,"VDA LA TRAVIEZA, Jericó, Antioquia, Colombia",0.07159381519976316,compare,5.76972,-75.7647,Antioquia,Jericó,MATCH,MATCH,Antioquia,Jericó,MATCH,MATCH,FLAG
COL,205368000818,CENTRO EDUCATIVO RURAL PRESBÍTERO ALFREDO GONZALEZ GONZALEZ,8.79368,-76.4186,arcgis,centroid,91.01,"VDA ESTRELLA NUEVA, Jericó, Antioquia, Colombia",0.0,compare,8.79368,-76.4186,Antioquia,Arboletes,MATCH,MISMATCH,Antioquia,Arboletes,MATCH,MISMATCH,FLAG
COL,205467000145,CENTRO EDUCATIVO RURAL EL CARMELO,8.62259,-76.37743,arcgis,uncertain,88.85,"VDA EL CARMELO, Montebello, Antioquia, Colombia",312.07523714222015,compare,5.946667,-75.524167,Antioquia,Arboletes,MATCH,MISMATCH,Antioquia,Montebello,MATCH,MATCH,FLAG
COL,205467000170,CENTRO EDUCATIVO RURAL LA TRINIDAD,5.94038,-75.55524,arcgis,street,96.5,"VDA LA TRINIDAD, Montebello, Antioquia, Colombia",3.5069707004345547,compare,5.946667,-75.524167,Antioquia,Montebello,MATCH,MATCH,Antioquia,Montebello,MATCH,MATCH,KEEP_ORIGINAL
COL,205665010024,CENTRO EDUCATIVO RURAL EL CERROS DE PELAYITO,8.2768,-76.38037,arcgis,uncertain,89.77,"VDA PELAYITO, San Pedro de Urabá, Antioquia, Colombia",12.635409206883633,compare,8.163333,-76.374167,Antioquia,San Pedro de Urabá,MATCH,MATCH,Antioquia,San Pedro de Urabá,MATCH,MATCH,FLAG
COL,205736000441,CENTRO EDUCATIVO RURAL PUENTE BAGRE,7.08341,-74.59998,arcgis,centroid,90.77,"VDA PUENTE BAGRE, Remedios, Antioquia, Colombia",0.0,compare,7.08341,-74.59998,Antioquia,Remedios,MATCH,MATCH,Antioquia,Remedios,MATCH,MATCH,KEEP_ORIGINAL
COL,205736000467,CENTRO EDUCATIVO RURAL LA PO,7.264719377989,-74.625667183133,arcgis,centroid,90.97,"VDA LA PO, Segovia, Antioquia, Colombia",6.150750408561189,compare,7.209444,-74.627778,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,KEEP_ORIGINAL
COL,205736000556,CENTRO EDUCATIVA RURAL SANTA ISABEL DE AMARA,7.94507,-75.20837,arcgis,uncertain,84.6,"VT SANTA ISABEL DE AMARA, Segovia, Antioquia, Colombia",103.85669414862765,compare,7.209444,-74.627778,Antioquia,Cáceres,MATCH,MISMATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205736000629,ESCUELA RURAL INTEGRADA CUTURU MEDIO,7.264719377989,-74.625667183133,arcgis,uncertain,85.26,"VDA CUTURU MEDIO, Segovia, Antioquia, Colombia",0.0,compare,7.264719377989,-74.625667183133,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205736800013,LAS GUAGUAS,7.20014,-74.61663,arcgis,street,96.76,"VDA LAS GUAGUAS, Segovia, Antioquia, Colombia",0.0,compare,7.20014,-74.61663,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,KEEP_ORIGINAL
COL,205736800021,CENTRO EDUCATIVO RURAL HELECHALES DOS,7.264719377989,-74.625667183133,arcgis,uncertain,86.25,"VDA HELECHALES DOS, Segovia, Antioquia, Colombia",0.0,compare,7.264719377989,-74.625667183133,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205736800048,KOREA ALTA,7.264719377989,-74.625667183133,arcgis,uncertain,86.67,"VDA KOREA ALTA, Segovia, Antioquia, Colombia",0.0,compare,7.264719377989,-74.625667183133,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205736800099,HELECHALES UNO,7.264719377989,-74.625667183133,arcgis,uncertain,85.26,"VDA HELECHALES 1, Segovia, Antioquia, Colombia",0.0,compare,7.264719377989,-74.625667183133,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205736800102,SANTA LAURA,7.264719377989,-74.625667183133,arcgis,uncertain,84.0,"VDA RANCHO QUEMADO, Segovia, Antioquia, Colombia",0.0,compare,7.264719377989,-74.625667183133,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205736800129,EL CRISTO,7.264719377989,-74.625667183133,arcgis,uncertain,87.43,"VDA EL CRISTO, Segovia, Antioquia, Colombia",0.0,compare,7.264719377989,-74.625667183133,Antioquia,Segovia,MATCH,MATCH,Antioquia,Segovia,MATCH,MATCH,FLAG
COL,205790000251,CENTRO EDUCATIVO RURAL CARLOS ARTURO QUINTERO,5.67592,-75.23727,arcgis,uncertain,87.3,"VDA LAS DELICIAS PIEDRAS, Tarazá, Antioquia, Colombia",203.00550929952317,compare,7.48556,-75.4803,Antioquia,Nariño,MATCH,MISMATCH,Antioquia,Tarazá,MATCH,MATCH,FLAG
COL,208421800014,SEDE 4 PENDALES,10.617064852333,-75.202657095454,arcgis,centroid,94.46,"C LOS PENDALES CALLE 2 5A 73, Luruaco, Atlántico, Colombia",0.10635551307648167,compare,10.618016,-75.2025545,Atlántico,Luruaco,MATCH,MATCH,Atlántico,Luruaco,MATCH,MATCH,KEEP_ORIGINAL
