iso,id_centro,gps_lat,gps_lon,geocoded_lat,geocoded_lon,distance_km,arcgis_score,query_precision,query,address_returned
HND,150500048,15.282363545236873,-85.39548896520479,15.08367,-85.56114,28.36,80.0,street,"EL OCOTILLAL  A 5 KILOMETROS DE LA COMUNIDAD DE LAS MARIAS  CULMI, Dulce Nombre de Culmi, Olancho, Honduras","Dulce Nombre de Culmi, Olancho"
HND,140500047,14.62185819669369,-89.08762928026229,14.54206,-89.07781,8.94,83.4,street,"ALDEA EL NARANJITO FRATERNIDAD OCOTEPEQUE, Fraternidad, Ocotepeque, Honduras","Fraternidad, Ocotepeque"
HND,20200078,15.7885414150577,-86.28566862036969,15.83333,-86.3,5.21,81.18,street,"LAS DELICIAS  RIO ESTEBAN  BALFATE COLÓN  1 CUADRA ARRIBA DE LA CALLE PRINCIPAL, Balfate, Colón, Honduras","Río Esteban, Balfate, Colón"
HND,150300016,14.810805993979915,-85.72621450767855,14.692449,-85.6994026,13.47,81.18,street,"LAGUNAS DEL UYASTE CONTIGUO  A PULPERIA DOÑA SANTOS CATACAMAS OLANCHO, Catacamas, Olancho, Honduras","Olancho, Catacamas, Olancho"
HND,51000273,15.12931858855232,-87.76633361655108,14.98082,-87.89095,21.25,86.09,street,"CASERIO 12 DE MARZO, Santa Crúz de Yojoa, Cortés, Honduras","Santa Cruz de Yojoa, Cortes"
HND,71800003,13.738867610087164,-87.0388394916462,13.747830084361,-87.086958223468,5.29,80.0,street,"CUSMATU  YAUYUPE  EL PARAÍSO  FRENTE AL CAMPO DE FUTBOL, Yauyupe, El Paraíso, Honduras","Yauyupe, El Paraiso"
HND,180100129,15.260983816958056,-87.31007739065642,15.13862,-87.12637,23.95,82.0,street,"FRENTE A CALLE PRINCIPAL EL CARRIZALITO  LACOMAPA  YORO, Yoro, Yoro, Honduras",Yoro
HND,40500072,14.597554042326996,-88.76896891925233,14.547662998148,-88.845908124157,9.97,80.0,street,"ALDEA LAS QUEBRADAS CORQUIN COPAN TRES CUADRAS ABAJO DE LA IGLESIA CATOLICA, Corquín, Copán, Honduras","Corquin, Copán"
HND,160400012,15.333714100417165,-88.61493255828728,15.34361,-88.5524,6.8,81.18,street,"CALLE PRINCIPAL BARRIO EL CENTRO  EL PINABETE  AZACUALPA SANTA BARBARA, Azacualpa, Santa Bárbara, Honduras","Azacualpa, Santa Barbara"
HND,140200077,14.482039979640996,-88.78000619104098,14.47972,-88.79069,1.18,81.18,street,"CASERIO SULTANA FRENTE A SASTRERIA MODA ACTUAL BELEN GUALCHO OCOTEPEQUE, Belen Gualcho, Ocotepeque, Honduras","Belen Gualcho, Ocotepeque"
HND,60700072,13.202381221591091,-87.36979885669652,13.255800357852,-87.378217254379,6.01,80.0,street,"BARRIO INDEPENDIENTE TRES CUADRAS AL ESTE DE LA COOPERATIVA GUADALUPE, Marcovia, Choluteca, Honduras","Marcovia, Choluteca"
HND,131300033,14.847291323813756,-88.55404170884964,14.809100205564,-88.587358216219,5.56,80.0,street,"AGUACATAL  LEPAERA  LEMPIRA.  BARRIO EL CENTRO FRENTE A CASETA DE DOÑA FRANCISCA MALDONADO, Lepaera, Lempira, Honduras","Lepaera, Lempira"
HND,70700023,13.543607473670775,-87.04801271678252,13.54489,-87.06089,1.4,81.73,street,"EL CALERO   ALDEA BOCUIRE  MUNICIPIO DE LIURE  DEPARTAMENTO EL PARAISO, Liure, El Paraíso, Honduras","Municipio de Liure, El Paraíso"
HND,70300524,14.058513099282065,-86.44135557023326,14.0308,-86.56727,13.93,82.0,street,"SANTA RITA  SAN DIEGO  JAMASTRAN  MUNICIPIO DE DANLÍ, Danlí, El Paraíso, Honduras","Danli, El Paraiso"
HND,101600060,14.336470992553174,-88.28221728453731,14.250813083712,-88.243795573674,10.39,80.0,street,"ALDEA EL CLARINERO CASERIO EL MEMBRILLO MUNICIPIO YAMARANGUILA DEPARTAMENTO INTIBUCA, Yamaranguila, Intibucá, Honduras","Yamaranguila, Intibuca"
HND,71600019,13.692251322219544,-87.08847439851526,13.66372,-87.03479,6.61,82.96,street,"CASERIO EL SALITRE  MUNICIPIO TEXIGUAT  DEPARTAMENTO EL PARAÍSO, Texíguat, El Paraíso, Honduras","Texiguat, El Paraíso"
HND,30700007,14.205913595895904,-87.59746609990938,14.151430917952,-87.636183261253,7.36,80.0,street,"LOS PINTORES LAMANI  COMAYAGUA CONTIGUO A CARRETERA QUE CONDUCE A LAS MERCEDES, Lamaní, Comayagua, Honduras","Lamani, Comayagua"
HND,30400027,14.693497976179088,-87.5019585565722,14.74397,-87.37088,15.17,80.0,street,"BO LA PEÑA RANCHO GRANDE  MUNICIPIO DE ESQUIAS DEPARTAMETO DE COMAYAGUA., Esquias, Comayagua, Honduras","Esquias, Comayagua"
PRY,908011,-26.03464166666667,-56.71640777777778,-26.280714121003,-56.810184923504,28.92,80.0,street,"A 150 MTS DEL ORATORIO SOBRE RUTA ÑUAHI ITURBE, MBUYAPEY, PARAGUARÍ, Paraguay","Mbuyapey, Paraguari"
PRY,610052,-26.402563055555557,-56.124583055555554,-26.3981,-56.13013,0.74,100.0,street,"[SANTA URSULA], 3 DE MAYO, CAAZAPÁ, Paraguay","Santa Ursula, Caazapá"
PRY,705013,-27.145063333333333,-55.82419972222223,-27.13106,-55.86584,4.4,94.29,street,"CALLE ""D"" 5  FEDERICO CHAVEZ, CAPITÁN MIRANDA, ITAPÚA, Paraguay","Federico Chavez, Itapúa"
PRY,916022,-25.95549638888889,-56.95914722222223,-25.94108,-56.93514,2.89,86.85,street,"CAMINO A CERRO ACHON [CAÑADA], YBYCUÍ, PARAGUARÍ, Paraguay","Cerro Achon, Paraguarí"
PRY,501012,-25.441556944444443,-56.44801972222222,-25.4504919,-56.44098,1.22,84.17,street,"CAAZAPÁ Y GRAL. BRUGUEZ, CORONEL OVIEDO, CAAGUAZÚ, Paraguay","Coronel Oviedo, Caaguazú"
PRY,1109080,-25.295148333333334,-57.51161166666667,-25.293525,-57.5081045,0.4,100.0,locality,"LAURELTY, LUQUE, CENTRAL, Paraguay","Laurelty, Luque, Central"
PRY,217025,-24.74625277777778,-56.02681138888889,-24.702192591814,-56.007000843711,5.29,100.0,street,"RUTA  10 LAS RESIDENTAS, CAPIIBARY, SAN PEDRO, Paraguay","Ruta 10 las Residentas, 021708, San Pedro"
PRY,1501096,-23.372268055555555,-57.74674888888889,-25.0906106,-57.5289868,192.34,80.0,street,"60 KM POR AGUA ARRIBA DE CONCEPCION [C.I.ANGAITE-P.COLON-KELYEGMAGATEGMA], VILLA HAYES, PRESIDENTE HAYES, Paraguay","Villa Hayes, Presidente Hayes"
PRY,401016,-25.79057666666667,-56.45718638888889,-25.7829413,-56.4475443,1.29,80.0,street,"JOSÉ BERGES 1836 ESQ.BAHÍA NEGRA, VILLARRICA, GUAIRÁ, Paraguay","Villarrica, Guairá"
PRY,723023,-26.63125527777778,-55.28571194444445,-26.696628180764,-55.319452022459,8.01,94.35,street,"RUTA 6 KM 104, EDELIRA, ITAPÚA, Paraguay","Ruta 6, 072311, Itapúa"
PRY,1657032,-22.4301825,-60.037905555555554,-21.424693790274,-60.154777831485,112.45,82.61,street,"COLONIA 5 BARRIO OBRERO, FILADELFIA, BOQUERÓN, Paraguay","Filadelfia, Boqueron"
PRY,301015,-25.37391,-57.06740416666667,-25.37277,-57.06919,0.22,89.23,street,"KM. 61 YTÚ RUTA N° 2 . COMPAÑIA YTUMI, CAACUPÉ, CORDILLERA, Paraguay","Compañía Ytúmí, Cordillera"
PRY,803032,-26.87463027777778,-57.17850472222222,-26.86016,-57.21619,4.07,82.0,street,"AVDA PAZ DEL CHACO KM 20 RUTA IV GRAL E DIAZ [SAN PABLO], SAN IGNACIO, MISIONES, Paraguay","San Pablo, Misiones"
PRY,1102002,-25.38975083333333,-57.48511861111111,-25.38463,-57.47883,0.85,82.0,street,"RUTA D027 KM 19,500 SAN PEDRO Y SAN ROQUE [EL RETIRO], CAPIATÁ, CENTRAL, Paraguay","Retiro, Central"
PRY,1110058,-25.21867,-57.52921,-25.2008897,-57.5320078,2.0,82.0,school_name,"COLEGIO PRIVADO ESPIRITU SANTO, MARIANO ROQUE ALONSO, CENTRAL, Paraguay","Mariano Roque Alonso, Central"
PRY,514060,-25.087348888888886,-55.59737861111111,-25.13333,-55.43333,17.29,85.13,street,"A 25 KM DE LA CABECERA DISTRITAL RAUL A. OVIEDO, RAÚL ARSENIO OVIEDO, CAAGUAZÚ, Paraguay","Raul Oviedo, Caaguazú"
PRY,1404035,-24.210029444444444,-55.67306583333333,-24.12371,-55.64418,10.04,85.79,street,"A 1500 MS DE LA RUTA QUE VA A YGATIMI, VILLA YGATIMÍ, CANINDEYÚ, Paraguay","Ygatimí, Canindeyú"
PRY,103086,-23.28216583333333,-56.993204166666665,-23.24806,-56.97885,4.07,82.0,street,"CALLE 5 STO. DOMINGO ZONA NORTE 4 KM. RUTA V [CEPINGO CAÑADA], HORQUETA, CONCEPCIÓN, Paraguay","Cepingo Cañada, Concepción"
PRY,514068,-25.156163888888887,-55.64921138888889,-25.13333,-55.43333,21.88,81.99,street,"AL LADO DE LA IGLESIA SANTA ANA [CAMPANARIO SYRYCA-RAUL A. OVIEDO], RAÚL ARSENIO OVIEDO, CAAGUAZÚ, Paraguay","Raul Oviedo, Caaguazú"
PRY,103099,-23.1357925,-56.71792083333334,-23.16219,-56.78744,7.69,84.19,street,"RUTA V KM. 85 [TACUARAS], ARROYITO, CONCEPCIÓN, Paraguay","Arroyito, Concepción"
PRY,205004,-24.535464444444447,-56.82667861111111,-24.53148,-56.82753,0.45,84.71,street,"TTE. LAISLAO MUÑOZ E/ INDEP. NAC. [BO. SAN JOSE], ITACURUBÍ DEL ROSARIO, SAN PEDRO, Paraguay","San Jose, San Pedro"
PRY,1403063,-24.49851472222222,-55.868878333333335,-24.562511230899,-55.869808571222,7.12,81.74,street,"RUTA NACIONAL PY03 KM 227, YASY CAÑY, CANINDEYÚ, Paraguay","Yasy Cañy, Canindeyú"
PRY,1001017,-25.536226944444447,-54.62978694444445,-25.529549394515,-54.6285437395,0.75,88.78,street,"AMÉRICA Y COMUNEROS, CIUDAD DEL ESTE, ALTO PARANÁ, Paraguay","Avenida Comuneros, 100153, Ciudad del Este, Alto Parana"
PRY,403008,-25.597727777777777,-56.2859525,-25.56667,-56.28333,3.46,80.65,street,"FRENTE AL ORATORIO VIRGEN DE FATIMA, MAURICIO JOSÉ TROCHE, GUAIRÁ, Paraguay","Mauricio José Troche, Guairá"
PRY,606009,-26.234078611111112,-56.54427916666666,-26.30056,-56.05979,48.87,85.16,street,"A 5 KM DE LA CAPILLA SAN FRANCISCO DE ASIS, MACIEL, CAAZAPÁ, Paraguay",Capilla San Francisco
PRY,1107088,-25.35226916666667,-57.6168375,-25.353022844191,-57.61801934283,0.15,82.4,street,"ESTERO BELLACO Y PATRICIO ESCOBAR, LAMBARÉ, CENTRAL, Paraguay","Calle Patricio Escobar, 110722, Lambaré, Central"
PRY,403010,-25.619254722222223,-56.28405166666666,-25.56667,-56.28333,5.85,82.46,street,"CERCA DEL MATADERO MUNICIPAL, MAURICIO JOSÉ TROCHE, GUAIRÁ, Paraguay","Mauricio José Troche, Guairá"
PRY,719013,-27.218525,-56.35637777777778,-27.360642597091,-56.506000270983,21.64,84.07,street,"KM. 10 RUTA SAN COSME Y DAMIAN [ÑUA`U POTRERO], SAN COSME Y DAMIÁN, ITAPÚA, Paraguay","San Cosme y Damián, Itapúa"
PRY,1301163,-22.651805,-56.24573111111111,-22.61667,-55.98333,27.21,80.0,street,"A 3 KM. DE LA ENTRADA A LA ESTANCIA PIRA POTRERO, CERRO CORÁ, AMAMBAY, Paraguay","Cerro Corá, Amambay"
PRY,1501009,-22.662160277777776,-59.760401944444446,-23.035068337439,-59.626348473085,43.68,86.99,street,"CRUCE LOMA PLATA, TENIENTE IRALA FERNÁNDEZ, PRESIDENTE HAYES, Paraguay","Teniente Primero Manuel Irala Fernández, Presidente Hayes"
PRY,201042,-24.006451388888888,-56.97485888888889,-24.0900974,-57.0782539,14.03,82.99,street,"SAN DIEGO LOMA13 KM DE LA CAPITAL, SAN PEDRO DEL YCUAMANDYJÚ, SAN PEDRO, Paraguay","San Pedro del Ycuamandyyú, San Pedro"
PRY,912010,-25.910464444444443,-57.18164111111111,-25.88083,-57.28997,11.33,87.92,street,"CERCA DEL CERRO ACAHAY, SAN ROQUE GONZÁLEZ DE SANTACRUZ, PARAGUARÍ, Paraguay","San Roque González de Santa Cruz, Paraguarí"
PRY,720086,-26.820696944444443,-55.40907694444444,-26.8377245,-56.2099681,79.49,91.24,street,"A 70 KM AL NORESTE DE SAN PEDRO DEL PARANÁ, SAN PEDRO DEL PARANÁ, ITAPÚA, Paraguay","San Pedro del Paraná, Itapúa"
PRY,1107029,-25.33435361111111,-57.616706666666666,-25.333659852131,-57.612700874599,0.41,82.84,street,"MEDICOS DEL CHACO Y NIVACLE N° 1560, LAMBARÉ, CENTRAL, Paraguay","Avenida Médicos del Chaco 1560, 110708, Lambaré, Central"
PRY,303008,-25.08518611111111,-57.042096388888886,-25.0984,-57.0449,1.5,82.86,street,"AL LADO DE LA CAPILLA SANTISIMA CRUZ [URUNDEY], ARROYOS Y ESTEROS, CORDILLERA, Paraguay","Urundey, Cordillera"
PRY,402010,-26.021440833333333,-56.58896666666667,-26.03673,-56.57389,2.27,82.0,street,"A 800 METROS DE LA COPACO AL OESTE - LOCALIDAD: RINCON, BORJA, GUAIRÁ, Paraguay","Rincon, Guairá"
PRY,901005,-25.621032777777778,-57.147913333333335,-25.69253,-56.86283,29.66,82.25,street,"GRAL. MORINIGO Y GRAL. CABALLERO, PARAGUARÍ, PARAGUARÍ, Paraguay","Caballero, Paraguarí"
PRY,1402081,-24.433666666666667,-55.28005555555556,-24.353037112292,-55.116075664428,18.87,77.82,street,"RUTA 10 KM 292 DESVIO A ITA VERA (2 KM), YBYRAROVANÁ, CANINDEYÚ, Paraguay","Ybyrarobaná, Canindeyú"
PRY,203045,-24.256529166666667,-56.535155277777775,-24.17715289234,-56.635570303073,13.48,80.0,street,"FRENTE A LA ASOC JOPOI Y A 100 M DE LA CAP VIRGEN DE FATIMA, CHORÉ, SAN PEDRO, Paraguay","Choré, San Pedro"
PRY,1403098,-24.48377388888889,-55.620755277777775,-24.516787472128,-55.751926737917,13.77,88.34,street,"RUTA PY3 10 KM AL ESTE DE CURUGUATY, CURUGUATY, CANINDEYÚ, Paraguay","Ruta Nacional 10, 140314, Canindeyú"
PRY,802060,-27.41236888888889,-57.04463305555555,-27.39595,-56.84463,19.83,82.0,street,"ASENTAMIENTO MISIONES POTY BARRIO SAN ANTONIO, AYOLAS, MISIONES, Paraguay","San Antonio, Misiones"
PRY,505020,-24.81563388888889,-56.25291138888889,-24.80069,-56.24935,1.7,81.23,street,"RUTA 10KM 209, CALLE SAN FELIPE A 10KM DE LA RUTA AL ESTE, SANTA ROSA DEL MBUTUY, CAAGUAZÚ, Paraguay","San Felipe, Caaguazú"
PRY,602114,-25.78259,-55.59794,-25.73134,-55.58911,5.77,83.38,street,"A 15 KM DE TUPARENDA CAMINO A SANTA TERESA, ABAÍ, CAAZAPÁ, Paraguay","Santa Teresa, Caazapá"
PRY,14037,-25.30127027777778,-57.58924111111112,-25.301215981241,-57.574630323687,1.47,78.57,street,"ALAS PARAGUAYAS C/PACHECO, ASUNCIÓN, CAPITAL, Paraguay","Calle Alas Paraguayas, 001416, Asunción, Distrito Capital"
PRY,1402021,-23.9808025,-55.03767611111111,-23.9848668,-55.0445066,0.83,97.27,street,"COL.PINDOTY PORA, CORPUS CHRISTI, CANINDEYÚ, Paraguay","Pindoty Pora, Canindeyú"
PRY,301042,-25.37123138888889,-57.165529444444445,-25.3860104,-57.1433816,2.77,80.0,street,"AVDA. GAUDIOSO NÚÑEZ - Bº SANTA T. DEL NIÑO JESUS, CAACUPÉ, CORDILLERA, Paraguay","Caacupé, Cordillera"
PRY,1006069,-24.86323055555556,-55.27410527777778,-24.9835952,-55.1519156,18.19,86.72,street,"20 KM DE ITAKYRY [ITAKYRY - CARRERIA-I], ITAKYRY, ALTO PARANÁ, Paraguay","Itakyry, Alto Parana"
PRY,1403026,-24.64084083333333,-55.72307694444444,-24.335163628191,-55.775277356193,34.4,88.11,street,"2° LINEA O.N.A.C, CURUGUATY, CANINDEYÚ, Paraguay","Curuguaty, Canindeyú"
PRY,1404084,-24.092777777777776,-55.755472222222224,-24.05492,-55.80262,6.37,100.0,locality,"KOE PORA, VILLA YGATIMÍ, CANINDEYÚ, Paraguay","Ko'E Pora, Canindeyú"
PRY,158001,-22.16377305555556,-57.95174527777778,-22.1567932,-57.9531974,0.79,83.45,street,"AVIADORES DEL CHACO C/RIO APA [VALLEMI], SAN LÁZARO, CONCEPCIÓN, Paraguay","Vallemí, Concepción"
GTM,20-07-0299-43,14.59823354,-89.30340683,14.61111,-89.29764,1.56,95.12,street,"ALDEA OLOPITA, ESQUIPULAS, CHIQUIMULA, Guatemala","Olopita, Esquipulas, Chiquimula"
GTM,20-05-0202-43,14.8235172,-89.31048477,14.81529,-89.30704,0.99,85.29,street,"CASERIO LA CUMBRE ALDEA NEARAR, CAMOTAN, CHIQUIMULA, Guatemala","La Cumbre, Camotán, Chiquimula"
GTM,16-12-7898-43,15.59918289,-89.87539212,15.579217985,-89.748107537,13.81,87.41,street,"CASERIO SAN JACINTO, SANTA MARIA CAHABON, ALTA VERAPAZ, Guatemala","Santa Maria Cahabón, Cahabón, Alta Verapaz"
GTM,20-01-0166-43,14.830269,-89.52992,14.821227667,-89.522391139,1.29,89.66,street,"COLONIA ALTA MIRA, ALDEA PETAPILLA, CHIQUIMULA, CHIQUIMULA, Guatemala","Aldea Petapilla, Zona 5, Chiquimula"
GTM,16-08-0126-43,15.4165457,-89.90134218,15.46667,-89.83333,9.18,87.23,street,"COMUNIDAD SILLAB VOLCAN, SENAHU, ALTA VERAPAZ, Guatemala","Volcán, Senahú, Alta Verapaz"
GTM,01-16-2121-43,14.53128695,-90.4952563,14.533375054887,-90.497697193946,0.35,90.93,street,"CANTON LAS MANZANILLAS ALDEA EL PORVENIR, VILLA CANALES, GUATEMALA, Guatemala","Carretera Al Manzanillo, Aldea El Porvenir, Zona 1, Villa Canales, Guatemala"
GTM,12-04-1262-43,15.06579261,-91.74015268,15.08985916,-91.74864648,2.83,80.0,street,"CASERIO SAN FRANCISCO ALDEA TUICHILUPE, COMITANCILLO, SAN MARCOS, Guatemala","Comitancillo, San Marcos"
GTM,04-05-0248-43,14.87835529,-90.94461921,14.790986442,-90.97363073,10.2,89.17,street,"ALDEA PANATZAN, SANTA APOLONIA, CHIMALTENANGO, Guatemala","Santa Apolonia, Chimaltenango"
GTM,13-24-1073-43,15.66865739,-91.80736496,15.67404,-91.80075,0.93,90.81,street,"CASERIO EL TABLON VIEJO, SAN ANTONIO HUISTA, HUEHUETENANGO, Guatemala","El Tablón, San Antonio Huista, Huehuetenango"
GTM,13-18-1785-43,15.97084686,-91.39830277,15.830097367,-91.474474025,17.64,88.46,street,"ALDEA YALAMBOLOP, SAN MATEO IXTATAN, HUEHUETENANGO, Guatemala","San Mateo Ixtatán, Huehuetenango"
GTM,14-13-0052-43,15.50810226,-91.24916712,15.50664,-91.24755,0.24,87.69,street,"ALDEA VIJOLOM III, NEBAJ, QUICHE, Guatemala","Vijolom III, Quiché"
GTM,06-14-0406-43,14.31511673,-90.2816808,14.381564752,-90.286116787,7.4,86.67,street,"ALDEA ESTANZUELAS, NUEVA SANTA ROSA, SANTA ROSA, Guatemala","Nueva Santa Rosa, Santa Rosa"
GTM,10-20-0874-43,14.46748958,-91.32981006,14.468649311,-91.327765096,0.26,96.26,street,"COMUNIDAD AGRARIA LA CAMPESINA, RIO BRAVO, SUCHITEPEQUEZ, Guatemala","Caserio Comunidad Agraria Campesina, Río Bravo, Suchitepéquez"
GTM,04-13-2967-43,14.61508895,-90.84504874,14.621828641,-90.844461099,0.75,87.92,street,"CANTON SAN ANTONIO, SAN ANDRES ITZAPA, CHIMALTENANGO, Guatemala","San Andrés Itzapa, Chimaltenango"
GTM,06-09-0285-43,14.07526236,-90.57294046,14.069914769,-90.464453382,11.72,87.78,street,"ALDEA EL JOBO, TAXISCO, SANTA ROSA, Guatemala","Taxisco, Santa Rosa"
GTM,06-13-0019-43,14.22844908,-90.4658894,14.22576,-90.47613,1.14,81.07,street,"CASERIO EL SARZALITO, PUEBLO NUEVO VIÃAS, SANTA ROSA, Guatemala","Pueblo Nuevo, Santa Rosa"
GTM,09-21-0019-43,14.62855598,-91.8322554,14.633489183,-91.813093467,2.13,83.4,street,"CASERIO NUEVA ITALIA, GENOVA COSTA CUCA, QUETZALTENANGO, Guatemala","Caserio Nueva Linda, Génova, Quetzaltenango"
GTM,22-03-0003-43,14.39431664,-89.81085502,14.3864,-89.81735,1.12,87.22,street,"CASERIO LOS QUINTANA ALDEA CUESTA DEL GUAYABO, SANTA CATARINA MITA, JUTIAPA, Guatemala","Cuesta del Guayabo, Santa Catarina Mita, Jutiapa"
GTM,14-15-5860-43,15.54465811,-90.61503828,15.34672,-90.8705,35.13,87.83,street,"CASERÃO SATUTZ, SAN MIGUEL USPANTAN, QUICHE, Guatemala","San Miguel Uspantán, Quiché"
GTM,06-02-0054-43,14.27917814,-90.34799355,14.27885,-90.34664,0.15,86.11,street,"ALDEA LOS BIJAGUES, BARBERENA, SANTA ROSA, Guatemala","Los Bijagües, Santa Rosa"
GTM,06-09-0272-43,14.03330936,-90.46718399,14.069914769,-90.464453382,4.08,84.39,street,"ALDEA EL ASTILLERO, TAXISCO, SANTA ROSA, Guatemala","Taxisco, Santa Rosa"
GTM,03-03-0004-45,14.593681,-90.75335,14.594399438,-90.756095839,0.31,94.7,street,"CANTON LA VEGA ZONA 7, PASTORES, SACATEPEQUEZ, Guatemala","Canton La Vega, Zona 1, Pastores, Sacatepéquez"
GTM,14-20-0048-43,15.82776648,-90.77282962,15.984137801,-90.778931557,17.4,85.0,street,"ALDEA TZETÃN, IXCAN, QUICHE, Guatemala","Ixcán, Quiché"
GTM,03-08-0010-45,14.597703,-90.660704,14.597953542,-90.660600733,0.03,100.0,street,"CASERIO SAN JOSE, SAN LUCAS SACATEPEQUEZ, SACATEPEQUEZ, Guatemala","Caserio San Jose, San Lucas Sacatepéquez, Sacatepéquez"
GTM,11-06-0029-45,14.56738495,-91.59592559,14.578219935,-91.58475408,1.7,87.41,street,"CANTÃN SUNUNCHE II, SAN ANDRES VILLA SECA, RETALHULEU, Guatemala","San Andrés Villa Seca, Retalhuleu"
GTM,01-10-7547-43,14.78875101,-90.6356729,14.758035258,-90.642919896,3.5,90.54,street,"CASERIO LOS SAJQUIES ALDEA MONTUFAR, SAN JUAN SACATEPEQUEZ, GUATEMALA, Guatemala","Caserio Sajquiyes, San Juan Sacatepéquez, Guatemala"
GTM,08-01-0172-43,14.921566,-91.394437,14.92304,-91.38485,1.04,80.48,street,"PARAJE PACOC-SIGUAN CANTON POXLAJUJ, TOTONICAPAN, TOTONICAPAN, Guatemala","Poxlajuj, Totonicapán"
GTM,17-04-0453-43,17.01799736,-90.12822174,16.968370026,-89.910276162,23.82,83.0,street,"CASERIO EL HABANERO, SAN ANDRES, PETEN, Guatemala","San Andrés, Petén"
GTM,12-09-0051-43,15.07354601,-91.96665952,15.083470477,-91.922261,4.89,80.0,street,"CASERIO TUISLA ALDEA EL MALACATE, TAJUMULCO, SAN MARCOS, Guatemala","Tajumulco, San Marcos"
GTM,16-03-1372-45,15.39081992,-90.61342824,15.43226,-90.62102,4.68,96.23,street,"ALDEA PAMPACCHE, SAN CRISTOBAL VERAPAZ, ALTA VERAPAZ, Guatemala","Pampacché, San Cristóbal Verapaz, Alta Verapaz"
GTM,13-17-0021-43,15.71936101,-91.30274618,15.732879578,-91.458640689,16.75,84.73,street,"CANTON USUL ALDEA CHIVAL, SANTA EULALIA, HUEHUETENANGO, Guatemala","Santa Eulalia, Huehuetenango"
GTM,09-21-0676-43,14.58934814,-91.83191474,14.588769167,-91.833493238,0.18,87.25,street,"ALDEA LA PAZ, GENOVA COSTA CUCA, QUETZALTENANGO, Guatemala","Colonia La Paz, Génova, Quetzaltenango"
GTM,18-05-0413-43,15.15509254,-89.11597274,15.15389,-89.1145,0.21,85.14,street,"ALDEA EL ZOMPOPERO, LOS AMATES, IZABAL, Guatemala","El Zompopero, Municipio de Los Amates, Izabal"
GTM,10-01-0194-46,14.19159389,-91.58826371,14.534889305,-91.503363427,39.25,87.5,street,"COMUNIDAD LA VEGA, MAZATENANGO, SUCHITEPEQUEZ, Guatemala","Mazatenango, Suchitepéquez"
GTM,14-18-3503-43,15.17951667,-90.84510002,15.182532221,-90.851088627,0.72,92.41,street,"CASERIO CHIMISTAN, CANILLA, QUICHE, Guatemala","Colonia Chimistan, Canillá, Quiché"
GTM,03-04-0103-43,14.64675486,-90.72494218,14.645976714,-90.724777814,0.09,100.0,street,"COLONIA SANTA ROSITA, ZONA 5, SUMPANGO, SACATEPEQUEZ, Guatemala","Colonia Santa Rosita, Zona 5, Sumpango, Sacatepéquez"
GTM,11-08-0226-43,14.60209358,-91.67921027,14.591553195,-91.693090274,1.9,84.44,street,"CANTON SAN JOSE MONTUFAR, NUEVO SAN CARLOS, RETALHULEU, Guatemala","Nuevo San Carlos, Retalhuleu"
GTM,02-06-0143-43,14.71881736,-90.15798949,14.78701,-90.04156,14.64,89.63,street,"ALDEA SANTA INES QUEBRADA GRANDE, SANSARE, EL PROGRESO, Guatemala","Quebrada Grande, Sansare, Progreso"
GTM,09-22-0021-43,14.61459,-91.8642,14.621501096,-91.860937711,0.84,89.36,street,"COLONIA TALTICÃ, ALDEA SEQUIVILLÃ, FLORES COSTA CUCA, QUETZALTENANGO, Guatemala","Aldea Sequevilla, Flores Costa Cuca, Quetzaltenango"
GTM,12-07-0351-43,15.23417614,-92.07922806,15.21641,-92.06283,2.65,81.4,street,"CANTON CUA ALDEA SUJCHAY, TACANA, SAN MARCOS, Guatemala","Sujchay, San Marcos"
GTM,17-05-1000-43,17.06137908,-90.82978887,16.40736,-89.897,123.1,82.97,street,"CASERIO SANTA AMELIA, LA LIBERTAD, PETEN, Guatemala","Santa Amelia, Petén"
GTM,01-07-1414-43,14.7583562,-90.41581221,14.758453215,-90.412479136,0.36,100.0,street,"ALDEA EL CARRIZAL, SAN PEDRO AYAMPUC, GUATEMALA, Guatemala","Aldea El Carrizal, San Pedro Ayampuc, Guatemala"
GTM,11-03-0107-45,14.58175,-91.62532,14.581942765313,-91.623068084765,0.24,99.21,street,"ENTRE 2DA. AVENIDA Y 3ERA. CALLE ZONA 2, SANTA CRUZ MULUA, RETALHULEU, Guatemala","2 Avenida & 3 Calle, Zona 2, Santa Cruz Muluá, Retalhuleu"
GTM,15-05-0198-43,14.90170704,-90.5955074,14.89844,-90.59639,0.38,91.74,street,"ALDEA SALTÃN, GRANADOS, BAJA VERAPAZ, Guatemala","Saltán, Granados, Baja Verapaz"
GTM,22-02-0136-45,14.35479892,-89.84656649,14.354664196936,-89.846587796683,0.02,100.0,street,"1A. CALLE 2-82, ZONA 2, EL PROGRESO, JUTIAPA, Guatemala","1 Calle 2-82, Zona 2, El Progreso, Jutiapa"
GTM,10-01-0128-43,14.5606082,-91.47502727,14.534889305,-91.503363427,4.18,86.94,street,"CANTON LA CUCHILLA, MAZATENANGO, SUCHITEPEQUEZ, Guatemala","Mazatenango, Suchitepéquez"
GTM,21-02-0032-43,14.7306392,-89.8162348,14.68446,-89.82024,5.15,84.26,street,"CASERIO PLAN DEL CORAL, ALDEA EL ZAPOTE, SAN PEDRO PINULA, JALAPA, Guatemala","El Zapote, San Pedro Pinula, Jalapa"
