ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,POVERTY_RATE,POVERTY_NUM,NBI_RATE,NBI_NUM,POVERTY_RATE_TOT,POVERTY_NUM_TOT,POVERTY_SOURCE
Argentina,ARG,Córdoba,AR014,Cruz del Eje,AR014028,15.91,9086,14.69,2343,15.91,9086,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,General Roca,AR014035,7.62,2687,6.83,793,7.62,2687,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,General San Martín,AR014042,6.15,7740,4.82,2016,6.15,7740,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Ischilín,AR014049,12.26,3817,9.9,865,12.26,3817,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Juárez Celman,AR014056,6.15,3728,5.15,1016,6.15,3728,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Marcos Juárez,AR014063,4.14,4267,3.36,1191,4.14,4267,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Minas,AR014070,16.45,773,22.41,335,16.45,773,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Pocho,AR014077,21.21,1134,24.83,400,21.21,1134,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Presidente Roque Sáenz Peña,AR014084,6.76,2429,4.52,547,6.76,2429,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Punilla,AR014091,6.6,11070,5.62,3107,6.6,11070,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Río Cuarto,AR014098,6.11,14874,4.61,3726,6.11,14874,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Río Primero,AR014105,11.3,5242,8.91,1217,11.3,5242,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Río Seco,AR014112,18.78,2473,14.61,562,18.78,2473,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Río Segundo,AR014119,5.74,5914,4.69,1505,5.74,5914,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,San Alberto,AR014126,13.72,4887,13.61,1405,13.72,4887,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,San Javier,AR014133,13.07,6870,10.09,1599,13.07,6870,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,San Justo,AR014140,5.75,11714,4.22,2822,5.75,11714,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Santa María,AR014147,13.83,3091,8.23,2315,13.83,3091,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Sobremonte,AR014154,15.35,681,14.11,185,15.35,681,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Tercero Arriba,AR014161,4.6,4954,3.37,1214,4.6,4954,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Totoral,AR014168,12.29,2252,9.81,526,12.29,2252,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Tulumba,AR014175,11.95,1507,14.23,575,11.95,1507,Mapa de pobreza (2010)
Argentina,ARG,Córdoba,AR014,Unión,AR014182,6.79,7088,4.73,1641,6.79,7088,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Bella Vista,AR018007,30.4,11264,16.12,1583,30.4,11264,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Berón de Astrada,AR018014,40.09,971,19.53,132,40.09,971,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Capital,AR018021,9.7,15358,9.37,3932,9.7,15358,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Concepción,AR018028,51.69,10860,39.9,2077,51.69,10860,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Curuzú Cuatiá,AR018035,25.84,11388,12.97,1614,25.84,11388,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Empedrado,AR018042,32.42,4850,18.57,753,32.42,4850,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Esquina,AR018049,34.29,10488,17.86,1448,34.29,10488,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,General Alvear,AR018056,5.09,489,4.23,140,5.09,489,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,General Paz,AR018063,6,667,5,189,6,667,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Goya,AR018070,28.2,25176,15.54,3777,28.2,25176,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Itatí,AR018077,28.01,2534,14.21,349,28.01,2534,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Ituzaingó,AR018084,30.45,9401,16.96,1419,30.45,9401,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Lavalle,AR018091,46.35,13260,28.02,2049,46.35,13260,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Mburucuyá,AR018098,35.73,3279,21.2,535,35.73,3279,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Mercedes,AR018105,7.14,4412,4.23,856,7.14,4412,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Monte Caseros,AR018112,20.69,7453,12.84,1354,20.69,7453,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Paso de los Libres,AR018119,24.37,11758,13.73,1820,24.37,11758,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Saladas,AR018126,36.41,8050,24.53,1383,36.41,8050,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,San Cosme,AR018133,27.59,3919,15.12,587,27.59,3919,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,San Luis del Palmar,AR018140,31.81,5560,16.35,722,31.81,5560,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,San Martín,AR018147,31.04,4006,14.31,524,31.04,4006,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,San Miguel,AR018154,50.8,5278,8.7,7017,50.8,5278,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,San Roque,AR018161,38.25,6999,22.22,1041,38.25,6999,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Santo Tomé,AR018168,26.38,16055,14.19,2365,26.38,16055,Mapa de pobreza (2010)
Argentina,ARG,Corrientes,AR018,Sauce,AR018175,31.27,2791,14.36,361,31.27,2791,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Colón,AR030008,5.29,1303,7.47,1492,5.29,1303,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Concordia,AR030015,13.27,22183,17.85,8556,13.27,22183,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Diamante,AR030021,9.08,4097,5.09,753,9.08,4097,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Federación,AR030028,12,8087,10.96,2124,12,8087,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Federal,AR030035,17.04,4358,12.39,918,17.04,4358,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Feliciano,AR030042,23.98,3599,15.73,621,23.98,3599,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Gualeguay,AR030049,12.71,6536,7.82,1263,12.71,6536,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Gualeguaychú,AR030056,7.88,8557,5.41,1869,7.88,8557,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Islas del Ibicuy,AR030063,21.03,2505,19.51,672,21.03,2505,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,La Paz,AR030070,22.39,5036,17.66,1076,22.39,5036,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Nogoya,AR030077,11.56,4483,6.14,749,11.56,4483,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Paraná,AR030084,11.49,38697,4.91,5151,11.49,38697,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,San Salvador,AR030088,10.12,1751,8.31,437,10.12,1751,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Tala,AR030091,12.09,3070,6.14,516,12.09,3070,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Uruguay,AR030098,8.27,8241,5.73,1871,8.27,8241,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Victoria,AR030105,13.27,4684,8.7,963,13.27,4684,Mapa de pobreza (2010)
Argentina,ARG,Entre Ríos,AR030,Villaguay,AR030113,14.71,7144,8.87,1306,14.71,7144,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Bermejo,AR034007,25.05,6228,14.07,1003,25.05,6228,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Formosa,AR034014,17.01,39558,15.09,9449,17.01,39558,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Laishi,AR034021,31.13,5296,20.47,929,31.13,5296,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Matacos,AR034028,38.33,5474,31.43,1057,38.33,5474,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Patiño,AR034035,31.45,21407,26.95,5081,31.45,21407,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Pilagás,AR034042,29.17,5311,18.61,892,29.17,5311,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Pilcomayo,AR034049,21.59,18277,14.57,3192,21.59,18277,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Pirane,AR034056,25.55,16437,19.51,3484,25.55,16437,Mapa de pobreza (2010)
Argentina,ARG,Formosa,AR034,Ramón Lista,AR034063,73.09,9972,68.1,1904,73.09,9972,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Cochinoca,AR038007,22.49,2754,19.24,649,22.49,2754,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Dr. Manuel Belgrano,AR038021,9.81,25723,11.3,8037,9.81,25723,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,El Carmen,AR038014,24.69,23908,22.92,5347,24.69,23908,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Humahuaca,AR038028,17.49,2980,19.55,927,17.49,2980,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Ledesma,AR038035,18.41,14988,17.03,3464,18.41,14988,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Palpalá,AR038042,10.64,5590,11.46,1516,10.64,5590,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Rinconada,AR038049,24.95,455,25.68,142,24.95,455,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,San Antonio,AR038056,20.59,919,22.36,277,20.59,919,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,San Pedro,AR038063,9.59,5608,7.76,1431,9.59,5608,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Santa Bárbara,AR038070,29.99,5287,25.45,1112,29.99,5287,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Santa Catalina,AR038077,29.78,823,24.23,205,29.78,823,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Susques,AR038084,25.42,860,26.7,228,25.42,860,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Tilcara,AR038094,20.33,2396,18.63,633,20.33,2396,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Tumbaya,AR038098,20.67,927,18.38,236,20.67,927,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Valle Grande,AR038105,24.37,586,25.35,197,24.37,586,Mapa de pobreza (2010)
Argentina,ARG,Jujuy,AR038,Yaví,AR038112,19.18,3924,16.55,931,19.18,3924,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Atreuco,AR042007,1.46,147,1.87,67,1.46,147,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Caleu Caleu,AR042014,4.27,96,3.78,28,4.27,96,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Capital,AR042021,9.7,15358,9.37,3932,9.7,15358,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Catriló,AR042028,4.43,322,4.94,118,4.43,322,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Chalileo,AR042049,6.45,186,8.98,85,6.45,186,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Chapaleufú,AR042056,3.73,429,4.17,166,3.73,429,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Chical Có,AR042063,9.56,136,17.72,84,9.56,136,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Conhelo,AR042035,1.26,176,2.14,107,1.26,176,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Curacó,AR042042,2.79,27,11.39,41,2.79,27,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Guatraché,AR042070,3.39,295,6.34,203,3.39,295,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Hucal,AR042077,0.69,51,1.82,53,0.69,51,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Lihuel Calel,AR042084,0,0,4.4,8,0,0,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Limay Mahuida,AR042091,2.63,13,12.17,23,2.63,13,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Loventué,AR042098,2.16,182,4.21,119,2.16,182,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Maracó,AR042105,2.2,1284,3.72,733,2.2,1284,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Puelén,AR042112,5.61,527,10.82,302,5.61,527,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Quemú Quemú,AR042119,2.03,175,1.88,59,2.03,175,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Rancul,AR042126,4.36,461,4.49,157,4.36,461,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Realicó,AR042133,2.74,441,2.92,160,2.74,441,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Toay,AR042140,3.72,455,4.77,183,3.72,455,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Trenel,AR042147,2.84,152,2.86,53,2.84,152,Mapa de pobreza (2010)
Argentina,ARG,La Pampa,AR042,Utracán,AR042154,2.28,332,3.92,196,2.28,332,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Arauco,AR046007,10.22,1565,12.63,519,10.22,1565,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Capital,AR046014,9.7,15358,9.37,3932,9.7,15358,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Castro Barros,AR046021,4.17,176,5.35,71,4.17,176,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Chamical,AR046035,7.44,1048,13.38,543,7.44,1048,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Chilecito,AR046042,7.34,3593,12.24,1628,7.34,3593,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Coronel Felipe Varela,AR046028,6.05,578,15.48,405,6.05,578,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Famatina,AR046049,5.72,334,16.42,281,5.72,334,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,General Angel V. Peñaloza,AR046056,7.49,229,15.34,133,7.49,229,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,General Belgrano,AR046063,4.86,829,3.66,220,4.86,829,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,General Juan F.Quiroga,AR046070,12.45,511,21.02,236,12.45,511,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,General Lamadrid,AR046077,6.1,105,9.71,47,6.1,105,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,General Ocampo,AR046084,7.23,515,15.94,334,7.23,515,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,General San Martín,AR046091,6.15,7740,22.74,295,6.15,7740,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Independencia,AR046105,37.5,8379,28.69,1554,37.5,8379,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Rosario Vera Peñaloza,AR046112,11.09,1554,17.69,694,11.09,1554,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,San Blas de los Sauces,AR046119,5.35,209,14.44,157,5.35,209,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Sanagasta,AR046126,5.88,137,18.33,114,5.88,137,Mapa de pobreza (2010)
Argentina,ARG,La Rioja,AR046,Vinchina,AR046098,4.88,131,10.97,84,4.88,131,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Capital,AR050007,9.7,15358,9.37,3932,9.7,15358,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,General Alvear,AR050014,5.09,489,4.23,140,5.09,489,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Godoy Cruz,AR050021,5.3,10097,3.82,2206,5.3,10097,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Guaymallén,AR050028,8.36,23549,7.01,5604,8.36,23549,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Junín,AR050035,4.52,3977,6.82,721,4.52,3977,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,La Paz,AR050042,22.39,5036,17.66,1076,22.39,5036,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Las Heras,AR050049,11.01,22284,8.37,4500,11.01,22284,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Lavalle,AR050056,46.35,13260,28.02,2049,46.35,13260,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Luján de Cuyo,AR050063,9.8,11628,8.37,2693,9.8,11628,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Maipú,AR050070,6.51,652,8.73,4061,6.51,652,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Malargüe,AR050077,14.21,3809,14.13,1105,14.21,3809,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Rivadavia,AR050084,8,1364,5.33,292,8,1364,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,San Carlos,AR050091,13.43,4358,10.8,970,13.43,4358,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,San Martín,AR050098,31.04,4006,9.84,3219,31.04,4006,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,San Rafael,AR050105,10.03,18538,7.8,4396,10.03,18538,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Santa Rosa,AR050112,20.53,2394,15.57,482,20.53,2394,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Tunuyán,AR050119,15.46,7577,12.9,1747,15.46,7577,Mapa de pobreza (2010)
Argentina,ARG,Mendoza,AR050,Tupungato,AR050126,20.68,6696,16.58,1414,20.68,6696,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,25 de Mayo,AR054119,6.13,2172,4.17,518,6.13,2172,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Apostoles,AR054007,21.77,9171,20.09,2322,21.77,9171,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Cainguás,AR054014,21.68,11532,15.23,2191,21.68,11532,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Candelaria,AR054021,22.95,6089,17.03,1243,22.95,6089,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Capital,AR054028,9.7,15358,9.37,3932,9.7,15358,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Concepción,AR054035,51.69,10860,17.07,441,51.69,10860,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,El Dorado,AR054042,18.32,14141,15.52,3360,18.32,14141,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,General Manuel Belgrano,AR054049,23.88,10165,20.22,2233,23.88,10165,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Guaraní,AR054056,22.06,14909,20.23,3599,22.06,14909,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Iguazú,AR054063,22.21,17640,21.36,4585,22.21,17640,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Leandro N. Alem,AR054070,5.34,889,4.48,259,5.34,889,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Libertador General San Martín,AR054077,37.34,21956,15.97,2036,37.34,21956,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Montecarlo,AR054084,20.28,7418,14.66,1437,20.28,7418,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,Oberá,AR054091,18.62,19825,14.48,4348,18.62,19825,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,San Ignacio,AR054098,22.87,13142,19.99,3105,22.87,13142,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,San Javier,AR054105,13.07,6870,10.09,1599,13.07,6870,Mapa de pobreza (2010)
Argentina,ARG,Misiones,AR054,San Pedro,AR054112,9.59,5608,7.76,1431,9.59,5608,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Aluminé,AR058007,12.12,940,16.61,404,12.12,940,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Anelo,AR058014,19.35,2078,20.88,676,19.35,2078,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Catan Lil,AR058021,14.16,303,21.63,143,14.16,303,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Chos Malal,AR058042,8.14,1211,10.78,496,8.14,1211,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Collón Curá,AR058028,12.76,575,12.23,161,12.76,575,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Confluencia,AR058035,8.17,29403,8.68,10061,8.17,29403,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Huiliches,AR058049,13.2,1859,16.2,684,13.2,1859,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Lacar,AR058056,7.53,2123,8.75,801,7.53,2123,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Loncopué,AR058063,18.89,1298,20.6,412,18.89,1298,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Los Lagos,AR058070,5.01,535,6.29,228,5.01,535,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Minas,AR058077,16.45,773,22.41,335,16.45,773,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Ñorquín,AR058084,16.3,734,17.75,245,16.3,734,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Pehuenches,AR058091,11.7,2682,15.73,1132,11.7,2682,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Picún Leufú,AR058098,8.7,396,10.2,149,8.7,396,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Picunches,AR058105,14,952,13.9,275,14,952,Mapa de pobreza (2010)
Argentina,ARG,Neuquén,AR058,Zapala,AR058112,11.25,4068,12.39,1330,11.25,4068,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,25 de Mayo,AR062091,6.13,2172,4.17,518,6.13,2172,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,9 de Julio,AR062049,5.44,2569,3.74,610,5.44,2569,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Adolfo Alsina,AR062007,4.08,689,3.42,213,4.08,689,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Avellaneda,AR062014,4.89,16632,5.71,6447,4.89,16632,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Bariloche,AR062021,4.09,5200,10.86,4551,4.09,5200,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Conesa,AR062028,5.22,363,9.85,222,5.22,363,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,El Cuy,AR062035,5.46,286,18.62,348,5.46,286,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,General Roca,AR062042,7.62,2687,6.83,793,7.62,2687,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Ñorquinco,AR062056,5.06,85,15.86,101,5.06,85,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Pichi Mahuída,AR062063,3,417,4.95,232,3,417,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Pilnaniyeu,AR062070,3.41,242,12.08,285,3.41,242,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,San Antonio,AR062077,20.59,919,22.36,277,20.59,919,Mapa de pobreza (2010)
Argentina,ARG,Río negro,AR062,Valcheta,AR062084,3.69,257,11.3,232,3.69,257,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Anta,AR066007,28.96,16523,28.19,3858,28.96,16523,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Cachi,AR066014,24.23,1746,21.81,395,24.23,1746,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Cafayate,AR066021,17.73,2556,19.61,697,17.73,2556,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Capital,AR066028,9.7,15358,9.37,3932,9.7,15358,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Cerrillos,AR066035,24.53,8714,23.68,2014,24.53,8714,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Chicoana,AR066042,21.46,4436,20.08,994,21.46,4436,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,General Güemes,AR066049,41.51,27627,15.79,1826,41.51,27627,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,General José de San Martín,AR066056,29.68,46170,26.91,10174,29.68,46170,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Guachipas,AR066063,21.84,690,27.92,253,21.84,690,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Iruya,AR066070,29.47,1747,27.93,420,29.47,1747,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,La Caldera,AR066077,13.79,1065,15.23,318,13.79,1065,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,La Candelaria,AR066084,23.25,1318,17.7,260,23.25,1318,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,La Poma,AR066091,27.21,459,25.3,107,27.21,459,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,La Viña,AR066098,21.12,1545,22.26,416,21.12,1545,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Los Andes,AR066105,33.76,1893,27.12,339,33.76,1893,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Metán,AR066112,16.14,6461,18.36,1859,16.14,6461,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Molinos,AR066119,28.81,1591,26.7,318,28.81,1591,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Orán,AR066126,29.22,40208,30.5,9723,29.22,40208,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Rivadavia,AR066133,8,1364,5.33,292,8,1364,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Rosario de la Frontera,AR066140,14.45,4156,14.84,1158,14.45,4156,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,Rosario de Lerma,AR066147,21.05,8119,18.13,1626,21.05,8119,Mapa de pobreza (2010)
Argentina,ARG,Salta,AR066,San Carlos,AR066154,13.43,4358,10.8,970,13.43,4358,Mapa de pobreza (2010)
